"AccSpeciesName","LfArea_Uncert","LfArea_WholeLf","LfArea_Lflt","SLA","Lf_Life","N_Area","N_Dry","P_Area","P_Dry","VcM_Area","VcM_Dry"
"Eriogonum plumatella",NA,50.3728561638504,NA,10.8108099512671,NA,2.77348514811819,29.83,NA,NA,NA,NA
"Eriogonum racemosum",NA,717.826190476191,NA,8.55212905619803,NA,NA,18.876,NA,0.36,NA,NA
"Eriogonum umbellatum",NA,NA,150.404358974359,11.789218205703,NA,NA,NA,NA,NA,NA,NA
"Eriogonum vimineum",NA,NA,NA,11.73721654,NA,2.10441716874042,24.7,NA,NA,NA,NA
"Eriogonum wrightii",NA,250.248497833154,NA,107.128755347847,NA,0.23019633289365,20.35,NA,NA,NA,NA
"Fagopyrum esculentum",2698.3105411,NA,NA,37.8454006203028,NA,1.04985880246694,39.7872804191908,NA,NA,NA,NA
"Fallopia convolvulus",3162,1451.83333333334,638.833333333333,34.3641321258803,NA,0.314066919042701,17.405,NA,NA,NA,NA
"Fallopia dumetorum",3162,NA,1793.19442857143,27.7607142857143,NA,NA,NA,NA,NA,NA,NA
"Fallopia sachalinensis",31623,NA,51200,25.4048981224524,NA,1.58683749999721,40.5,NA,NA,NA,NA
"Fallopia scandens",NA,NA,NA,25.8416681426142,NA,NA,16.13,NA,NA,NA,NA
"Frankenia laevis",3,NA,NA,NA,36,NA,NA,NA,NA,NA,NA
"Frankenia pulverulenta",NA,9.6682,NA,22.7795619047619,NA,NA,NA,NA,NA,NA,NA
"Frankenia thymifolia",NA,3.5,3.5,NA,NA,NA,NA,NA,NA,NA,NA
"Gallesia integrifolia",9500,3985.60977415021,1039.64746235837,25.3207350255573,NA,0.882983425276243,16,NA,NA,NA,NA
"Gomphrena diffusa",NA,20.3786,20.3786,12.5630972198267,NA,NA,NA,NA,NA,NA,NA
"Gomphrena pulchella",NA,293.546,293.546,11.19,NA,NA,NA,NA,NA,NA,NA
"Gomphrena vaga",NA,NA,NA,NA,NA,NA,31.55,NA,NA,NA,NA
"Goniolimon speciosum",NA,NA,NA,7.8727759408,NA,NA,NA,NA,NA,NA,NA
"Grahamia bracteata",NA,620.1493,620.1493,12.42,NA,NA,NA,NA,NA,NA,NA
"Grayia spinosa",NA,NA,NA,NA,NA,NA,16.3333333333333,NA,NA,NA,NA
"Grubovia dasyphylla",13.6666666666667,NA,23.345,14.4685374728286,6,1.39501263908313,20.5309250065255,0.0966619321310906,2.1352493620649,NA,NA
"Guapira areolata",NA,NA,NA,13.2293318695,NA,NA,29.7666666666667,NA,0.7142857,NA,NA
"Guapira cuspidata",NA,2490,2490,NA,NA,NA,NA,NA,NA,NA,NA
"Guapira eggersiana",3000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guapira fragrans",NA,713,713,9.5693779904,NA,NA,NA,NA,NA,NA,NA
"Guapira graciliflora",NA,NA,NA,NA,NA,NA,39.95,NA,NA,NA,NA
"Guapira myrtiflora",9500,6702.66236559677,5954.41666666667,20.1761857592265,NA,2.5616602068571,37.1498180816667,NA,NA,NA,NA
"Guapira noxia",NA,NA,21556.27125,8.53601129473457,NA,4.07031165671394,37.381615,0.27713527303009,2.04870129480519,NA,NA
"Guapira opposita",3000,NA,3298.48,11.67816245826,NA,7.32238628619994,34.828125,NA,NA,NA,NA
"Guapira pernambucensis",NA,NA,NA,10.58,NA,NA,NA,NA,NA,NA,NA
"Guapira petenensis",NA,3626.74,3626.74,20.01,NA,1.99900049975012,23.775,NA,NA,NA,NA
"Guapira salicifolia",700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guapira tomentosa",3000,NA,NA,8.217,NA,NA,NA,NA,NA,NA,NA
"Gymnocalycium monvillei",NA,NA,NA,2.08,NA,NA,NA,NA,NA,NA,NA
"Gymnopodium floribundum",NA,NA,NA,11.499,NA,2.01582746162883,24.338977405,NA,NA,NA,NA
"Gypsophila altissima",NA,NA,NA,20.24291498,NA,NA,NA,NA,NA,NA,NA
"Gypsophila bicolor",NA,133.585883092561,NA,9.96719401886294,NA,NA,NA,NA,NA,NA,NA
"Gypsophila capituliflora",NA,19,959.5,8.49617672047982,NA,NA,NA,NA,NA,NA,NA
"Gypsophila fastigiata",NA,106.1,NA,9.241,36,NA,NA,NA,NA,NA,NA
"Gypsophila paniculata",NA,209.3,NA,12.5959509805,NA,NA,NA,NA,NA,NA,NA
"Gypsophila perfoliata",NA,NA,1768.392,16.418,NA,NA,NA,NA,NA,NA,NA
"Gypsophila repens",NA,NA,57.5,15.291,NA,NA,NA,NA,NA,NA,NA
"Gypsophila scorzonerifolia",NA,NA,2169.454,9.798,NA,NA,NA,NA,NA,NA,NA
"Gypsophila struthium subsp. hispanica",NA,32.4874436185784,NA,7.68024671834005,NA,NA,NA,NA,NA,NA,NA
"Gypsophila vaccaria",NA,NA,2847.818,24.9311733648542,NA,NA,NA,NA,NA,NA,NA
"Halimione pedunculata",NA,NA,94.64,14.266,NA,NA,NA,NA,NA,NA,NA
"Halimione portulacoides",NA,NA,525,12.404046746275,NA,NA,13.6,NA,NA,NA,NA
"Halocnemum strobilaceum",NA,53.7276,NA,3.42058866043646,NA,NA,12.1,NA,1.043333333325,NA,NA
"Halogeton alopecuroides",NA,27.8033894736842,NA,3.64180813353131,NA,NA,13.5086698845459,NA,NA,NA,NA
"Halogeton glomeratus",3.95833333333333,NA,4.002,6.84838378924511,NA,2.09076070935605,18.8656671464519,NA,0.895,NA,NA
"Halostachys belangeriana",2.4125,NA,NA,4.00551331766359,NA,3.58873146337437,16.5866115236802,0.4282982791587,2.35064935064545,NA,NA
"Haloxylon ammodendron",NA,NA,NA,5.34509787519003,NA,5.00684849947571,21.9695139767867,NA,1.26513071895556,NA,NA
"Haloxylon persicum",NA,NA,NA,NA,NA,NA,21.7833333332857,NA,1.439375,NA,NA
"Haloxylon salicornicum",NA,168.5958,NA,2.07457995870224,NA,NA,NA,NA,NA,NA,NA
"Hammada scoparia",NA,55.0441111111111,NA,3.75097123743986,NA,NA,26.6093189486452,NA,NA,NA,NA
"Harrisia pomanensis",NA,NA,NA,2.68,NA,NA,NA,NA,NA,NA,NA
"Heliosperma alpestre",NA,NA,110.94,30.615,NA,NA,NA,NA,NA,NA,NA
"Herniaria alpina",NA,NA,NA,12.82292216,NA,NA,NA,NA,NA,NA,NA
"Herniaria baetica",NA,7.54,NA,6.99083333333333,NA,NA,NA,NA,NA,NA,NA
"Herniaria ciliolata",32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Herniaria fontanesii",NA,3.64332258064516,NA,9.84335817856094,NA,NA,21.8340906286965,NA,NA,NA,NA
"Herniaria glabra",32,5,6.388,17.3249408593315,NA,2.45764518317617,20.7,NA,NA,NA,NA
"Heterochroa desertorum",NA,93.78,93.78,NA,NA,NA,NA,NA,NA,NA,NA
"Heterostachys ritteriana",NA,3,3,3.99,NA,NA,NA,NA,NA,NA,NA
"Holmbergia tweedii",NA,675,675,NA,NA,NA,NA,NA,NA,NA,NA
"Hololachna songarica",3.11428571428571,NA,3.07097916666667,9.99652481845588,6,1.81045026771781,17.0719255459569,0.16634661416524,1.03609546103459,NA,NA
"Holosteum umbellatum",32,27.7,36.912,34.014,NA,NA,NA,NA,NA,NA,NA
"Honckenya peploides",32,NA,46.86,18.5241922983333,NA,1.52662290299052,20.93,0.179431072210066,2.46,NA,NA
"Horaninovia ulicina",NA,NA,NA,6.84,NA,3.17,21.7,NA,1.54,NA,NA
"Hypertelis cerviana",NA,18,18,NA,NA,NA,NA,NA,NA,NA,NA
"Iljinia regelii",NA,NA,NA,NA,NA,NA,NA,NA,2.08,NA,NA
"Illecebrum verticillatum",32,NA,3.978,58.458,NA,NA,NA,NA,NA,NA,NA
"Iresine diffusa",NA,4406.916,4406.916,NA,NA,NA,NA,NA,NA,NA,NA
"Kali turgidum",32,33.1915557692308,27.8090814479638,7.53000164909556,NA,NA,25,NA,2.5,NA,NA
"Kalidium caspicum",NA,NA,NA,NA,NA,NA,26.1,NA,1.1,NA,NA
"Kalidium cuspidatum",NA,NA,NA,NA,NA,NA,27.1,NA,1.5975,NA,NA
"Kalidium foliatum",129.142857142857,NA,33.35,4.65978250190887,NA,2.96151415666377,14.7214916293226,NA,1.50188888889167,NA,NA
"Kalidium gracile",NA,NA,NA,NA,NA,NA,27.1811111111429,NA,1.21585714285769,NA,NA
"Knorringia sibirica",983.333333333333,127,114.35875,8.59845227858985,6,NA,31.5555555555556,NA,2.160166666665,NA,NA
"Koenigia divaricata",1054.16666666667,NA,174.531666666667,13.8164731278816,6,1.69174034932207,23.7198816717526,0.12880757429343,1.60292729196138,NA,NA
"Koenigia islandica",32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Koenigia polystachya",3162,NA,NA,37.748,NA,NA,NA,NA,NA,NA,NA
"Krascheninnikovia ceratoides",102.277272727273,97.9689048991334,584.017238873492,8.19570711035046,6,2.36754072583922,23.7289347948143,0.199635915774144,1.94727556924594,NA,NA
"Lepismium houlletianum",NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA
"Leuenbergeria guamacho",NA,652,652,14.5094285714286,6,1.92201909076201,23.76,0.118912797281993,1.47,NA,NA
"Leuenbergeria marcanoi",NA,384,384,24.8,NA,NA,NA,NA,NA,NA,NA
"Leuenbergeria portulacifolia",NA,92,92,11.44,NA,NA,NA,NA,NA,NA,NA
"Leuenbergeria quisqueyana",NA,639,639,25.14,NA,NA,NA,NA,NA,NA,NA
"Lewisia pygmaea",122.266666666667,NA,NA,13.3867498491014,NA,2.06559971453335,27.6516666668333,NA,NA,NA,NA
"Limonium aureum",2.275,NA,0.3335,NA,6,NA,27.25625,NA,1.1905,NA,NA
"Limonium bellidifolium",316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Limonium bicolor",1415,NA,349.063333333333,11.5532898018966,6,2.16809650314618,25.3499913041344,0.311782613915003,2.29788455138478,NA,NA
"Limonium binervosum",316,NA,94,12.1,NA,NA,NA,NA,NA,NA,NA
"Limonium cossonianum",NA,1265.36633333333,1265.36633333333,5.76821032664387,NA,NA,NA,NA,NA,NA,NA
"Limonium echioides",NA,69.3858,NA,10.5543764725421,NA,NA,13.9542500868965,NA,NA,NA,NA
"Limonium gibertii",NA,NA,NA,12.2699386503067,NA,NA,NA,NA,NA,NA,NA
"Limonium gmelinii",NA,2300.1,NA,12.08,NA,NA,NA,NA,NA,NA,NA
"Limonium humile",3162,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
"Limonium insigne",NA,525,525,NA,NA,NA,NA,NA,NA,NA,NA
"Limonium lobatum",NA,525,525,NA,NA,NA,NA,NA,NA,NA,NA
"Limonium magallufianum",NA,NA,NA,11.7785630153121,NA,NA,NA,NA,NA,NA,NA
"Limonium sareptanum",NA,NA,NA,7.7808901338,NA,NA,NA,NA,NA,NA,NA
"Limonium sinuatum",NA,75,75,NA,NA,NA,NA,NA,NA,NA,NA
"Limonium vulgare",3162,NA,3078.465,11.2471111111111,4,NA,NA,NA,NA,NA,NA
"Maireana aphylla",NA,4,4,7.72,NA,NA,NA,NA,NA,NA,NA
"Maireana appressa",NA,2.7147,2.7147,3.84073469388877,NA,NA,NA,NA,NA,NA,NA
"Maireana astrotricha",NA,16.7772,16.7772,3.91990654207804,NA,NA,NA,NA,NA,NA,NA
"Maireana brevifolia",NA,1.4918,1.4918,7.24878522838853,NA,NA,NA,NA,NA,NA,NA
"Maireana ciliata",NA,20,20,NA,NA,NA,NA,NA,NA,NA,NA
"Maireana coronata",NA,15.255,9.8825,3.88793103449138,NA,NA,NA,NA,NA,NA,NA
"Maireana integra",NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA
"Maireana microphylla",NA,1.4351,1.4351,8.73811122277498,NA,NA,NA,NA,NA,NA,NA
"Maireana pentatropis",NA,11.6579,11.6579,4.06219968759068,NA,NA,NA,NA,NA,NA,NA
"Maireana pyramidata",NA,3.3527,3.3527,3.69518672912492,NA,NA,NA,NA,NA,NA,NA
"Maireana sclerolaenoides",NA,8.895,8.895,11.9108194967592,NA,NA,NA,NA,NA,NA,NA
"Maireana scleroptera",NA,15,15,NA,NA,NA,NA,NA,NA,NA,NA
"Maireana sedifolia",NA,5.3484,5.3484,5.68367862159312,NA,5.285,41.768,0.08,0.646,71.3955,0.565010262082956
"Maireana triptera",NA,13.7556,13.7556,5.15191011237978,NA,NA,NA,NA,NA,NA,NA
"Maireana villosa",NA,11.5021,11.5021,7.54779586974394,NA,NA,NA,NA,NA,NA,NA
"Malacocera tricornis",NA,9.755,9.755,2.80316091952011,NA,NA,NA,NA,NA,NA,NA
"Mesembryanthemum crystallinum",NA,16,16,NA,NA,NA,NA,NA,NA,NA,NA
"Mesembryanthemum nodiflorum",NA,75,75,NA,NA,NA,NA,NA,NA,NA,NA
"Minquartia guianensis",9500,10010.2234102103,10222.0380307041,12.5295098753795,NA,1.86211014983985,20.8649358557333,0.091287885355643,0.939097137177241,30.61,0.302275970006053
"Minuartia glomerata",NA,3.91,NA,11.193,NA,NA,NA,NA,NA,NA,NA
"Minuartia hamata",NA,5.01666666666667,NA,13.1183166666667,NA,NA,NA,NA,NA,NA,NA
"Minuartia meyeri",NA,10.0718148148148,NA,20.0279787878788,NA,NA,NA,NA,NA,NA,NA
"Minuartia michauxii",NA,NA,NA,10.0656,NA,NA,NA,NA,NA,NA,NA
"Minuartia mutabilis",NA,NA,NA,8.3621120795,NA,NA,NA,NA,NA,NA,NA
"Minuartia stricta",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mirabilis decipiens",NA,404.835,NA,17.4974866902944,NA,NA,42.474,NA,2.34,NA,NA
"Mirabilis linearis",NA,NA,NA,9.64951450655556,NA,NA,32.41,NA,NA,NA,NA
"Mirabilis multiflora",NA,NA,1453.25,NA,NA,NA,NA,NA,NA,NA,NA
"Mirabilis nyctaginea",NA,NA,NA,16.3753213368804,NA,NA,26.53,NA,NA,NA,NA
"Mirabilis pudica",NA,NA,NA,NA,NA,NA,33.4,NA,2.9,NA,NA
"Moehringia lateriflora",NA,NA,NA,53.1278,NA,0.437435768091282,23.24,NA,NA,NA,NA
"Moehringia trinervia",316,NA,81.3333333333333,36.1,NA,NA,NA,NA,NA,NA,NA
"Moenchia erecta",32,NA,NA,31.0546352080513,NA,NA,NA,NA,NA,NA,NA
"Mononeuria patula",NA,NA,NA,23.98333333,NA,NA,NA,NA,NA,NA,NA
"Montia fontana",17.5,NA,15.409,61.2236668766667,NA,NA,NA,NA,NA,NA,NA
"Montia fontana subsp. chondrosperma",NA,NA,6.858,34.984,NA,NA,NA,NA,NA,NA,NA
"Muehlenbeckia australis",NA,714.432248888889,715.011396190476,39.6300766334919,NA,NA,NA,NA,NA,NA,NA
"Muehlenbeckia axillaris",NA,60.791,60.791,20.5356154915822,NA,NA,NA,NA,NA,NA,NA
"Muehlenbeckia complexa",32,128.39573,128.39573,38.8470643284713,NA,NA,NA,NA,NA,NA,NA
"Muehlenbeckia hastulata",NA,6075,6075,NA,NA,NA,NA,NA,NA,NA,NA
"Myricaria elegans",NA,NA,NA,NA,NA,NA,NA,NA,2.31,NA,NA
"Myricaria germanica",NA,18,909,9.09090909090757,NA,NA,NA,NA,NA,NA,NA
"Nanophyton erinaceum",2.4125,NA,0.667,2.88680735259199,NA,3.62395720598027,10.4613094127715,NA,NA,NA,NA
"Neea altissima",NA,NA,NA,NA,NA,NA,36.6,NA,0.5828516,NA,NA
"Neea amplifolia",55000,11520.6797617857,9552.25,22.9426366579366,NA,1.53605014604167,35.14359934,NA,NA,NA,NA
"Neea buxifolia",NA,NA,NA,20.79002079,NA,NA,NA,NA,NA,NA,NA
"Neea constricta",3000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neea delicatula",NA,2392.2,2392.2,31.0675324677662,NA,NA,NA,NA,NA,NA,NA
"Neea divaricata",9500,NA,NA,16.952218192792,NA,1.94620000000339,31.6275,0.0636750000002416,1.0825,45.86,0.808488270673424
"Neea floribunda",9500,8030.14077089782,7645.6982084623,13.640883544241,NA,2.53340302920702,35.6367099641176,0.093468123612471,1.03521451316667,NA,NA
"Neea hermaphrodita",NA,6266.66666666667,6266.66666666667,14.3236011477762,NA,2.02597902148602,29,NA,NA,NA,NA
"Neea laxa",9500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neea longipedunculata",9500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neea macrophylla",9500,10190.7284135399,10190.7284135399,10.3654436178708,NA,4.15,40.915,0.1,1.08,39.095,0.403529874017568
"Neea madeirana",9500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neea nigricans",NA,3019,3019,NA,NA,NA,NA,NA,NA,NA,NA
"Neea obovata",NA,8000,8000,7.65879629629583,12,1.20452121642997,9.38647342995217,0.173561324315379,1.2,NA,NA
"Neea oppositifolia",NA,6195.533,6195.533,10.447779089,NA,1.70255514099911,29.7293066666667,0.0792512928294746,0.816,NA,NA
"Neea ovalifolia",3000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neea parviflora",9500,4894.36402194347,4894.36402194347,NA,NA,NA,NA,NA,NA,NA,NA
"Neea psychotrioides",9500,6909.8,6909.8,65.1867924529151,NA,NA,NA,NA,NA,NA,NA
"Neea spruceana",9500,27393.596,27393.596,12.229283929,NA,2.08757153306911,25.529505,0.153089179290409,1.87217104,NA,NA
"Neea verticillata",55000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neea virens",9500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neobassia proceriflora",NA,36.68695,36.68695,10.44283919599,NA,NA,NA,NA,NA,NA,NA
"Noaea mucronata",NA,9.744,NA,8.33405536500935,NA,NA,40.548997932829,NA,NA,NA,NA
"Opuntia humifusa",NA,17,17,NA,NA,NA,NA,NA,NA,NA,NA
"Opuntia macrorhiza",NA,17,17,NA,NA,NA,NA,NA,NA,NA,NA
"Opuntia sulphurea",NA,NA,NA,1.73,NA,NA,NA,NA,NA,NA,NA
"Oscularia falciformis",32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Osteocarpum acropterum",NA,2.9304,2.9304,4.884,NA,NA,NA,NA,NA,NA,NA
"Oxybasis rubra",316,NA,1412.28718181818,20.3456363636364,NA,NA,NA,NA,NA,NA,NA
"Oxybasis urbica",3162,NA,643.555,13.61,NA,NA,NA,NA,NA,NA,NA
"Oxyria digyna",316,167,8433.5,23.5194471176409,1.28904109589041,1.9816966088136,38.025,NA,3.6,NA,NA
"Paronychia arabica",NA,4.29635294117647,NA,12.2781078431569,NA,NA,27.0058276103991,NA,NA,NA,NA
"Paronychia argentea",NA,13,NA,16.1520811702228,NA,NA,NA,NA,NA,NA,NA
"Paronychia brasiliana",NA,546,546,NA,NA,NA,NA,NA,NA,NA,NA
"Paronychia capitata",NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Paronychia pulvinata",7.38181818181818,NA,NA,10.7218203223215,NA,NA,NA,NA,NA,NA,NA
"Paronychia suffruticosa",NA,75,75,NA,NA,NA,NA,NA,NA,NA,NA
"Pereskia aculeata",NA,1649,1649,NA,NA,NA,31.705882355,NA,NA,NA,NA
"Pereskia diaz-romeroana",NA,174,174,13.8,NA,NA,NA,NA,NA,NA,NA
"Pereskia grandifolia",NA,809,809,NA,NA,NA,NA,NA,NA,NA,NA
"Pereskia sacharosa",NA,1240,1240,13.81,NA,NA,NA,NA,NA,NA,NA
"Pereskia weberiana",NA,796,796,13.29,NA,NA,NA,NA,NA,NA,NA
"Persicaria amphibia",3162,675,1715.64545454545,17.2746895390909,NA,NA,NA,NA,NA,NA,NA
"Persicaria bungeana",NA,NA,NA,17.9547535500352,NA,1.59630238095238,29.5933333333333,NA,NA,NA,NA
"Persicaria decipiens",NA,1548.98125,NA,27.5901004222515,NA,0.919630623370241,24.27,NA,NA,NA,NA
"Persicaria hydropiper",3162,2632.6,1964.46683636364,29.0163177226814,NA,0.638573058232374,23.516893863678,NA,NA,NA,NA
"Persicaria lapathifolia",3162,8000,6619.5715,22.1757069326676,NA,1.82,15.54,NA,NA,NA,NA
"Persicaria maculosa",3162,827.275794573643,837.927480916031,38.8326732275783,NA,0.84988858907212,18.0148725482396,NA,NA,NA,NA
"Persicaria minor",316,NA,410.188380952381,42.0884285714286,NA,NA,NA,NA,NA,NA,NA
"Persicaria mitis",316,NA,1619.809,34.291,NA,NA,NA,NA,NA,NA,NA
"Persicaria pubescens",817.52455,NA,NA,32.9546253613697,NA,NA,NA,NA,NA,NA,NA
"Persicaria punctata",NA,NA,NA,27.9558011049862,NA,NA,36.79,NA,3,NA,NA
"Persicaria sagittata",NA,3537.683,3537.683,57.808807997851,NA,0.599243151233771,21.31099152565,NA,NA,NA,NA
"Persicaria thunbergii",NA,NA,NA,41.8672862218182,NA,0.973346000002012,40.9,NA,NA,NA,NA
"Persicaria virginiana",NA,NA,NA,21.6463729783348,NA,NA,29.66,NA,NA,NA,NA
"Petrorhagia dubia",NA,NA,NA,32.137,NA,NA,NA,NA,NA,NA,NA
"Petrorhagia nanteuilii",32,NA,NA,13.57546083325,NA,NA,NA,NA,NA,NA,NA
"Petrorhagia prolifera",32,NA,57.83,17.605,NA,NA,NA,NA,NA,NA,NA
"Petrosimonia sibirica",NA,NA,NA,5.13,NA,3.23,16.54,NA,NA,NA,NA
"Pfaffia gnaphaloides",NA,1484.833,1484.833,NA,NA,NA,NA,NA,NA,NA,NA
"Phemeranthus calycinus",NA,NA,NA,7.734372294,NA,NA,NA,NA,NA,NA,NA
"Phytolacca acinosa",NA,NA,49978.5,51.25,NA,NA,NA,NA,NA,NA,NA
"Phytolacca americana",8334.0901,6075,6075,39.6782118931217,NA,NA,42.14,NA,NA,NA,NA
"Phytolacca dodecandra",NA,3292,3292,NA,NA,NA,NA,NA,NA,NA,NA
"Phytolacca octandra",NA,864.4528,864.4528,21.8959675787604,NA,NA,NA,NA,NA,NA,NA
"Pilosocereus pachycladus",NA,NA,NA,NA,NA,NA,17.925,NA,NA,NA,NA
"Pisonia aculeata",NA,1794.3018664087,1864.15093320435,18.849404,NA,1.97108721801295,37.7993119,0.107275643957954,1.92890286666667,NA,NA
"Pisonia albida",NA,NA,NA,9.900990099,NA,NA,NA,NA,NA,NA,NA
"Pisonia subcordata",14533.5,3019,3019,13.8415,NA,1.11982082866741,15.5,0.0575197543618827,0.79615968,NA,NA
"Pleiostachya pruinosa",NA,NA,NA,23.2558139649942,10,0.653600000004575,15.2,NA,NA,NA,NA
"Plumbago zeylanica",NA,2464,2464,NA,NA,NA,NA,NA,NA,NA,NA
"Podopterus mexicanus",NA,NA,NA,30.67,NA,0.945549396804695,29,NA,NA,NA,NA
"Polycarpon tetraphyllum",32,NA,NA,64.3465552248614,NA,NA,NA,NA,NA,NA,NA
"Polycnemum arvense",137.5,NA,NA,8.89603928051809,NA,0.761878877732243,6.6296783597623,NA,NA,NA,NA
"Polygonum arenarium",NA,31.75,NA,16.815,NA,NA,NA,NA,NA,NA,NA
"Polygonum arenastrum",316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Polygonum aviculare",197,258.07,544.083333333333,20.8168077827644,NA,1.36470422929305,29.524313575,NA,2.34318181818182,NA,NA
"Polygonum boreale",316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Polygonum douglasii",NA,51.7234615384615,NA,11.9580946180433,NA,NA,19.352,NA,2.2525,NA,NA
"Polygonum equisetiforme",NA,NA,NA,11.12922463,NA,NA,NA,NA,NA,NA,NA
"Polygonum maritimum",316,135.9,NA,8.8,NA,NA,NA,NA,NA,NA,NA
"Polygonum oxyspermum",316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Polygonum rurivagum",32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portulaca filifolia",NA,25,25,NA,NA,NA,NA,NA,NA,NA,NA
"Portulaca grandiflora",NA,247.2415,247.2415,NA,NA,NA,NA,NA,NA,NA,NA
"Portulaca intraterranea",NA,87,87,NA,NA,NA,NA,NA,NA,NA,NA
"Portulaca oleracea",84.75,57.0030357142857,38.3718874458874,17.4234679226586,NA,0.331484996153567,17.9298407959889,NA,0.888571428571429,NA,NA
"Portulacaria afra",NA,NA,NA,5.233,NA,3.59258551500095,13.8,0.286642461303268,1.5,NA,NA
"Pseudocherleria aizoides",NA,NA,NA,NA,NA,NA,17.6,NA,NA,NA,NA
"Psilotrichum africanum",NA,487.454,487.454,NA,NA,NA,NA,NA,NA,NA,NA
"Pteropyrum olivierii",NA,6.1988,NA,2.73435041771094,NA,NA,NA,NA,NA,NA,NA
"Ptilotus exaltatus",NA,586.1935,379.29025,2.61668184579011,NA,NA,NA,NA,NA,NA,NA
"Ptilotus leucocomus",NA,67,67,NA,NA,NA,NA,NA,NA,NA,NA
"Ptilotus macrocephalus",NA,150,150,NA,NA,NA,NA,NA,NA,NA,NA
"Ptilotus obovatus",NA,132.86332,118.221235,8.23061615459468,NA,NA,NA,NA,NA,NA,NA
"Ptilotus sessilifolius",NA,400,400,6.2,NA,NA,NA,NA,NA,NA,NA
"Reaumuria alternifolia",NA,40.3577409581677,NA,3.84940746891512,NA,NA,NA,NA,NA,NA,NA
"Rhabdodendron amazonicum",9500,10522.6866918945,NA,10.9590426099868,NA,NA,NA,NA,NA,NA,NA
"Rhagodia spinescens",NA,48.371525,48.8266339285714,9.35521897684109,NA,NA,NA,NA,NA,NA,NA
"Rheum acuminatum",NA,NA,NA,26.7666544915746,NA,1.85467830338292,48.1803771831773,NA,NA,NA,NA
"Rheum nobile",NA,NA,NA,16.5214636618657,NA,2.22612795048656,34.9020025272684,NA,NA,NA,NA
"Rheum tanguticum",NA,NA,NA,11.5035,NA,2.68389097563559,30.78,NA,NA,NA,NA
"Rumex acetosa",1435.97804878049,3474.08238730159,1070.50661538462,28.8735215490156,NA,1.56143616808278,27.6455780443025,0.127196467213442,3.43635615919823,NA,NA
"Rumex acetosella",316,294.611317593011,189.563688888889,23.1821346515777,3.24,1.22703328722092,30.8089520896456,0.126476087578573,3.08760203101975,NA,NA
"Rumex alpestris",NA,NA,6410.42,35.8138518518519,NA,1.7015,45.4247935714286,NA,3.075,37.5508841810503,1.01665017625
"Rumex alpinus",31623,NA,61596.565,20.1663333333333,NA,NA,55.08824,NA,NA,NA,NA
"Rumex altissimus",NA,NA,NA,20.5761316871214,NA,NA,NA,NA,NA,NA,NA
"Rumex aquaticus",31623,NA,28772.23,25.041,NA,NA,35.52801,NA,NA,NA,NA
"Rumex brownii",NA,1000,1000,12.92,NA,NA,NA,NA,NA,NA,NA
"Rumex bucephalophorus",NA,NA,NA,56.371492618,NA,NA,NA,NA,NA,NA,NA
"Rumex confertus",NA,16104.8777777778,NA,22.0089615159957,NA,NA,NA,NA,NA,NA,NA
"Rumex conglomeratus",3162,NA,4190,22,NA,NA,NA,NA,NA,NA,NA
"Rumex crispus",17392.5,81609.2375,43949.61875,20.9519806158611,NA,NA,25.3042,NA,2.2,NA,NA
"Rumex crystallinus",NA,1000,1000,16.1,NA,NA,NA,NA,NA,NA,NA
"Rumex densiflorus",NA,NA,7147.62,15.9839770753103,NA,NA,NA,NA,NA,NA,NA
"Rumex gmelinii",NA,NA,NA,NA,NA,NA,23.5193333333333,NA,1.48766666666667,NA,NA
"Rumex hydrolapathum",173925.5,NA,38473.874,18.796,4,NA,NA,NA,NA,NA,NA
"Rumex intermedius",NA,525,525,NA,NA,NA,NA,NA,NA,NA,NA
"Rumex longifolius",31623,NA,NA,30.4335,NA,NA,NA,NA,NA,NA,NA
"Rumex lunaria",NA,1683,1683,10.7093587492646,NA,2.00231745836834,21.44268,NA,NA,NA,NA
